query_id,query_type,best_match_label_any_rank_decomposition_no_rerank_12papers_2workers,best_match_label_any_rank_decomposition_rerank_10papers_2workers,best_match_label_any_rank_direct_no_rerank_12papers,best_match_label_any_rank_direct_rerank_10papers,best_match_label_any_rank_direct_rerank_10papers_3workers,best_match_label_any_rank_test_problem_answer_output,best_match_score_any_rank_decomposition_no_rerank_12papers_2workers,best_match_score_any_rank_decomposition_rerank_10papers_2workers,best_match_score_any_rank_direct_no_rerank_12papers,best_match_score_any_rank_direct_rerank_10papers,best_match_score_any_rank_direct_rerank_10papers_3workers,best_match_score_any_rank_test_problem_answer_output,ndcg_at_3_decomposition_no_rerank_12papers_2workers,ndcg_at_3_decomposition_rerank_10papers_2workers,ndcg_at_3_direct_no_rerank_12papers,ndcg_at_3_direct_rerank_10papers,ndcg_at_3_direct_rerank_10papers_3workers,ndcg_at_3_test_problem_answer_output,ndcg_at_5_decomposition_no_rerank_12papers_2workers,ndcg_at_5_decomposition_rerank_10papers_2workers,ndcg_at_5_direct_no_rerank_12papers,ndcg_at_5_direct_rerank_10papers,ndcg_at_5_direct_rerank_10papers_3workers,ndcg_at_5_test_problem_answer_output,num_returned_equipment_decomposition_no_rerank_12papers_2workers,num_returned_equipment_decomposition_rerank_10papers_2workers,num_returned_equipment_direct_no_rerank_12papers,num_returned_equipment_direct_rerank_10papers,num_returned_equipment_direct_rerank_10papers_3workers,num_returned_equipment_test_problem_answer_output,num_subproblems_run_decomposition_no_rerank_12papers_2workers,num_subproblems_run_decomposition_rerank_10papers_2workers,num_subproblems_run_direct_no_rerank_12papers,num_subproblems_run_direct_rerank_10papers,num_subproblems_run_direct_rerank_10papers_3workers,num_subproblems_run_test_problem_answer_output,paper_reranking_enabled_decomposition_no_rerank_12papers_2workers,paper_reranking_enabled_decomposition_rerank_10papers_2workers,paper_reranking_enabled_direct_no_rerank_12papers,paper_reranking_enabled_direct_rerank_10papers,paper_reranking_enabled_direct_rerank_10papers_3workers,paper_reranking_enabled_test_problem_answer_output,relaxed_found_anywhere_decomposition_no_rerank_12papers_2workers,relaxed_found_anywhere_decomposition_rerank_10papers_2workers,relaxed_found_anywhere_direct_no_rerank_12papers,relaxed_found_anywhere_direct_rerank_10papers,relaxed_found_anywhere_direct_rerank_10papers_3workers,relaxed_found_anywhere_test_problem_answer_output,relaxed_top1_correct_decomposition_no_rerank_12papers_2workers,relaxed_top1_correct_decomposition_rerank_10papers_2workers,relaxed_top1_correct_direct_no_rerank_12papers,relaxed_top1_correct_direct_rerank_10papers,relaxed_top1_correct_direct_rerank_10papers_3workers,relaxed_top1_correct_test_problem_answer_output,relaxed_top3_correct_decomposition_no_rerank_12papers_2workers,relaxed_top3_correct_decomposition_rerank_10papers_2workers,relaxed_top3_correct_direct_no_rerank_12papers,relaxed_top3_correct_direct_rerank_10papers,relaxed_top3_correct_direct_rerank_10papers_3workers,relaxed_top3_correct_test_problem_answer_output,run_status_decomposition_no_rerank_12papers_2workers,run_status_decomposition_rerank_10papers_2workers,run_status_direct_no_rerank_12papers,run_status_direct_rerank_10papers,run_status_direct_rerank_10papers_3workers,run_status_test_problem_answer_output,strict_found_anywhere_decomposition_no_rerank_12papers_2workers,strict_found_anywhere_decomposition_rerank_10papers_2workers,strict_found_anywhere_direct_no_rerank_12papers,strict_found_anywhere_direct_rerank_10papers,strict_found_anywhere_direct_rerank_10papers_3workers,strict_found_anywhere_test_problem_answer_output,strict_top1_correct_decomposition_no_rerank_12papers_2workers,strict_top1_correct_decomposition_rerank_10papers_2workers,strict_top1_correct_direct_no_rerank_12papers,strict_top1_correct_direct_rerank_10papers,strict_top1_correct_direct_rerank_10papers_3workers,strict_top1_correct_test_problem_answer_output,strict_top3_correct_decomposition_no_rerank_12papers_2workers,strict_top3_correct_decomposition_rerank_10papers_2workers,strict_top3_correct_direct_no_rerank_12papers,strict_top3_correct_direct_rerank_10papers,strict_top3_correct_direct_rerank_10papers_3workers,strict_top3_correct_test_problem_answer_output,top1_equipment_decomposition_no_rerank_12papers_2workers,top1_equipment_decomposition_rerank_10papers_2workers,top1_equipment_direct_no_rerank_12papers,top1_equipment_direct_rerank_10papers,top1_equipment_direct_rerank_10papers_3workers,top1_equipment_test_problem_answer_output,top1_match_label_decomposition_no_rerank_12papers_2workers,top1_match_label_decomposition_rerank_10papers_2workers,top1_match_label_direct_no_rerank_12papers,top1_match_label_direct_rerank_10papers,top1_match_label_direct_rerank_10papers_3workers,top1_match_label_test_problem_answer_output,top1_match_score_decomposition_no_rerank_12papers_2workers,top1_match_score_decomposition_rerank_10papers_2workers,top1_match_score_direct_no_rerank_12papers,top1_match_score_direct_rerank_10papers,top1_match_score_direct_rerank_10papers_3workers,top1_match_score_test_problem_answer_output,used_decomposition_decomposition_no_rerank_12papers_2workers,used_decomposition_decomposition_rerank_10papers_2workers,used_decomposition_direct_no_rerank_12papers,used_decomposition_direct_rerank_10papers,used_decomposition_direct_rerank_10papers_3workers,used_decomposition_test_problem_answer_output
gas_phase_fluorescence,method_selection,,,,,,acceptable_alternative,,,,,,2.0,,,,,,0.24341686986201927,,,,,,0.17592384007933942,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,cylindrical Paul ion trap,,,,,,acceptable_alternative,,,,,,2.0,,,,,,False
geH_structural_microprobe,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.511576141875023,,,,,,0.3697296716642629,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,scanning electron microscope with energy-dispersive X-ray spectroscopy,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
geTe_ferroelectric_domain_imaging,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.541942129480027,,,,,,0.5244551632082282,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,piezoresponse force microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ge_nc_kpfm_01,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Kelvin probe force microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
giant_magnon_spin_conductivity_ppms,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,YIG/Pt non-local transport device with electrically isolated Pt injector and detector wires,,,,,,no_match,,,,,,0.0,,,,,,False
gisaxs-filmformation,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,in-situ GISAXS setup with environmental-controlled casting cell,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
gisaxs_giwaxs_in_situ_membrane_formation,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.3631217289691162,,,,,,0.28370858360369533,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,operando scanning small-angle and wide-angle X-ray scattering setup,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,False
gisaxs_giwaxs_qd_self_assembly,method_selection,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,0.04229741585226647,,,,,,0.030569466390646793,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,grazing-incidence small-angle X-ray scattering system,,,,,,no_match,,,,,,0.0,,,,,,False
giwaxs-film-packing,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,grazing-incidence wide-angle X-ray scattering,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
giwaxs-setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,laboratory table-top grazing-incidence wide-angle X-ray scattering setup,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
giwaxs_in_situ_sn_perovskite,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,synchrotron radiation-based in situ GIWAXS system,,,,,,no_match,,,,,,0.0,,,,,,False
giwaxs_orientation,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.541942129480027,,,,,,0.541942129480027,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,grazing-incidence wide-angle X-ray scattering,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
giwaxs_pbttt_doping,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,grazing-incidence wide-angle X-ray scattering,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
giwaxs_phase_heterogeneity,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2709710647400135,,,,,,0.23980173319115133,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,transient absorption microscope,,,,,,no_match,,,,,,0.0,,,,,,False
giwaxs_phase_purity_thin_films,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.45610970846684606,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,grazing-incidence wide-angle X-ray scattering instrument,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
giwaxs_pteg1_doped_film,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,x-ray diffractometer,,,,,,no_match,,,,,,0.0,,,,,,False
giwaxs_surface_depth,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,grazing incidence X-ray diffraction system,,,,,,no_match,,,,,,0.0,,,,,,False
gold_l3_xanes,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Au L3-edge XANES / X-ray absorption spectroscopy setup,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
gold_nucleophilic_complex_analysis,specific,,,,,,no_equipment_returned,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,,,,,,,no_equipment_returned,,,,,,0.0,,,,,,False
graphene_sto_transport_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.360054614577234,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,four-probe graphene transport measurement setup with back-gated SrTiO3 substrate,,,,,,no_match,,,,,,0.0,,,,,,False
ha_chi_coacervate_rheology,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,rotational rheometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
hafnia_superlattice_ferroelectric_test,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,TF3000 ferroelectric analyzer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
hall-bar-transport-sroru3,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Hall bar device,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
harmonic_hall_measurement_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3666495063604039,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,lock-in amplifier,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
heli_dependent_photocurrent_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.3451913422468693,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,source-drain voltage source / electrical biasing setup,,,,,,no_match,,,,,,0.0,,,,,,False
heterostructure_interface_cleanliness,process_optimization,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,free-standing water-soluble PVA film transfer and stacking setup,,,,,,no_match,,,,,,0.0,,,,,,False
hfmf-hcell-gamry,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.5531464700081437,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,divided electrochemical cell,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
high_field_magneto_optics_perovskite,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3666495063604039,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,high magnetic field magneto-optical spectroscopy setup,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
hpv16-afm-nanoindentation,specific,,,,,,no_equipment_returned,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,,,,,,,no_equipment_returned,,,,,,0.0,,,,,,False
hs-afm-fiber-growth,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.7255930445820784,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,high-speed atomic force microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
hs_afm_escrt3_membranes,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.45610970846684606,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,high-speed atomic force microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
htex1_tem,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.4218038672742483,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,negative-stain transmission electron microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
httex1_tem,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.511576141875023,,,,,,0.3697296716642629,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,transmission electron microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
hyperspectral_pl_microscopy,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,micro-photoluminescence microscope,,,,,,no_match,,,,,,0.0,,,,,,False
hzo_phase_structure_setup,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,X-ray diffraction diffractometer with area detector,,,,,,no_match,,,,,,0.0,,,,,,False
hzo_pld_growth,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.4218038672742483,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,pulsed laser deposition (PLD) chamber,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ibs-setup-01,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.49720136497561807,,,,,,0.38846558542095355,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,defocused ion beam sputtering setup,,,,,,acceptable_alternative,,,,,,2.0,,,,,,False
implanted_diamond_he_platelets_tem,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,aberration-corrected STEM with iDPC and HAADF detectors,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
indentation-adhesion-setup,specific,,,,,,no_equipment_returned,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,,,,,,,no_equipment_returned,,,,,,0.0,,,,,,False
insulin_amyloid_tht_plate_reader,specific,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,0.07742030421143242,,,,,,0.06851478091175753,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,spectrofluorometer,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,False
interface-proximity,broad_diagnostic,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,magneto-transport measurement setup,,,,,,no_match,,,,,,0.0,,,,,,False
ion-scattering-esa,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.4218038672742483,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,electrostatic analyzer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ion_cold_state_action,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7039180890341348,,,,,,0.5499742595406059,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,cold ion trap,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ion_guide_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.8046129061698147,,,,,,0.7567176916868563,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,stacked-ring ion guide,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ion_trap_cid_esI,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,electrospray ionization tandem mass spectrometer with collision-induced dissociation capability,,,,,,no_match,,,,,,0.0,,,,,,False
ion_trap_nexams_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,1.0,,,,,,0.7227265726449517,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,cryogenic linear radiofrequency ion trap,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ionic_te_seebeck_setup,method_selection,,,,,,no_equipment_returned,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,,,,,,,no_equipment_returned,,,,,,0.0,,,,,,False
ionic_te_thermal_transport,broad_diagnostic,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.21398626473452756,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,all-electrical thermal conductivity measurement setup for nanowires,,,,,,no_match,,,,,,0.0,,,,,,False
ionogel_structure_interaction,process_optimization,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.6967307005844323,,,,,,0.5035457912899028,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Fourier transform infrared spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
iron_langasite_neutron,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,polarized neutron diffraction instrument,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
isomer_selective_action,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,ion mobility-mass spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
item1,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,1.0,,,,,,0.7227265726449517,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,ion trap fixed end-station with cryogenic linear RF ion trap and reflectron TOF mass spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
jacs3c07103_q1,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.2806977062064349,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,microfluidic flow cell,,,,,,no_match,,,,,,0.0,,,,,,False
jef_sem,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.511576141875023,,,,,,0.43933947918820293,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,scanning electron microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
k3cro4_magnetometry,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3666495063604039,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Quantum Design MPMS SQUID-based magnetometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
kap95_nsp1_nanopore_recording_setup,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,solid-state nanopore ionic current recording setup with Ag/AgCl electrodes and voltage bias,,,,,,no_match,,,,,,0.0,,,,,,False
keithley2410_iv_memristor,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,field electron emission microscope,,,,,,no_match,,,,,,0.0,,,,,,False
kiss-leed-001,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.25427392310364916,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,scanning tunneling microscope,,,,,,no_match,,,,,,0.0,,,,,,False
kr_cu_esa,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,rotatable high-precision electrostatic analyzer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
lab_xas_xes_1,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.21398626473452756,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,laboratory-based hard X-ray Rowland-circle monochromator,,,,,,no_match,,,,,,0.0,,,,,,False
