query_id,rag_ndcg_at_1,llm_only_ndcg_at_1,delta_llm_minus_rag_ndcg_at_1,rag_ndcg_at_3,llm_only_ndcg_at_3,delta_llm_minus_rag_ndcg_at_3,rag_ndcg_at_5,llm_only_ndcg_at_5,delta_llm_minus_rag_ndcg_at_5,rag_hit_at_1,llm_only_hit_at_1,delta_llm_minus_rag_hit_at_1,rag_hit_at_3,llm_only_hit_at_3,delta_llm_minus_rag_hit_at_3,rag_hit_at_5,llm_only_hit_at_5,delta_llm_minus_rag_hit_at_5,rag_strict_hit_at_3,llm_only_strict_hit_at_3,delta_llm_minus_rag_strict_hit_at_3,rag_must_have_recall_at_1,llm_only_must_have_recall_at_1,delta_llm_minus_rag_must_have_recall_at_1,rag_must_have_recall_at_3,llm_only_must_have_recall_at_3,delta_llm_minus_rag_must_have_recall_at_3,rag_must_have_recall_at_5,llm_only_must_have_recall_at_5,delta_llm_minus_rag_must_have_recall_at_5,rag_relevant_recall_at_3,llm_only_relevant_recall_at_3,delta_llm_minus_rag_relevant_recall_at_3,rag_relevant_recall_at_5,llm_only_relevant_recall_at_5,delta_llm_minus_rag_relevant_recall_at_5
httex1_tem,1.0,1.0,0.0,0.511576141875023,0.7653606369886218,0.2537844951135988,0.3697296716642629,0.5531464700081437,0.18341679834388075,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
hyperspectral_pl_microscopy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hzo_phase_structure_setup,1.0,1.0,0.0,0.4692787260227565,0.7653606369886218,0.2960819109658653,0.3391602052736161,0.7179584023526132,0.3787981970789971,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091
hzo_pld_growth,1.0,0.0,-1.0,0.4692787260227565,0.0,-0.4692787260227565,0.42180386727424835,0.0,-0.42180386727424835,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.25,0.0,-0.25,0.25,0.0,-0.25
ibs-setup-01,1.0,0.0,-1.0,0.7653606369886218,0.0,-0.7653606369886218,0.5979795890554701,0.0,-0.5979795890554701,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.4,0.0,-0.4,0.4,0.0,-0.4
implanted_diamond_he_platelets_tem,1.0,1.0,0.0,0.4692787260227565,0.7653606369886218,0.2960819109658653,0.3391602052736161,0.5718900525099068,0.23272984723629064,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0
indentation-adhesion-setup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insulin_amyloid_tht_plate_reader,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.07742030421143242,0.28110768609184367,0.20368738188041124,0.06851478091175753,0.24877235657193017,0.18025757566017264,False,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25
interface-proximity,1.0,1.0,0.0,0.4692787260227565,0.6121358688798993,0.14285714285714285,0.3391602052736161,0.4424068585086092,0.1032466532349931,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285
ion-scattering-esa,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.42180386727424835,0.42180386727424835,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.0,0.25,0.25,0.0
ion_cold_state_action,1.0,1.0,0.0,0.7039180890341348,0.4692787260227565,-0.23463936301137828,0.5499742595406059,0.3666495063604039,-0.18332475318020197,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
ion_guide_setup,1.0,0.42857142857142855,-0.5714285714285714,0.8046129061698147,0.34839136895144596,-0.4562215372183688,0.7567176916868563,0.3276530993910279,-0.42906459229582844,True,True,0.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.5,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0,-0.5,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.3333333333333333
ion_trap_cid_esI,0.0,0.0,0.0,0.0,0.2960819109658653,0.2960819109658653,0.0,0.21398626473452756,0.21398626473452756,False,False,0.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.1,0.1,0.0,0.1,0.1
ion_trap_nexams_setup,1.0,0.0,-1.0,1.0,0.0,-1.0,0.8539316501572934,0.16481193234446956,-0.6891197178128239,True,False,-1.0,True,False,-1.0,True,True,0.0,True,False,-1.0,0.25,0.0,-0.25,0.5,0.0,-0.5,0.5,0.25,-0.25,0.42857142857142855,0.0,-0.42857142857142855,0.42857142857142855,0.14285714285714285,-0.2857142857142857
ionic_te_seebeck_setup,0.0,1.0,1.0,0.0,0.7653606369886218,0.7653606369886218,0.0,0.5718900525099068,0.5718900525099068,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.2,0.2,0.0,0.2,0.2
ionic_te_thermal_transport,0.0,0.42857142857142855,0.42857142857142855,0.2960819109658653,0.49720136497561807,0.20111945400975278,0.21398626473452756,0.35934063842322017,0.1453543736886926,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091
ionogel_structure_interaction,1.0,1.0,0.0,0.6967307005844323,0.7653606369886218,0.06862993640418946,0.5035457912899028,0.6719779388745929,0.16843214758469005,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.16666666666666666,-0.08333333333333334,0.25,0.3333333333333333,0.08333333333333331
iron_langasite_neutron,1.0,1.0,0.0,0.4692787260227565,0.7653606369886218,0.2960819109658653,0.3391602052736161,0.5740133771285303,0.23485317185491417,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285
isomer_selective_action,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
item1,1.0,0.0,-1.0,0.7653606369886218,0.0,-0.7653606369886218,0.5979795890554701,0.14606834984270645,-0.45191123921276366,True,False,-1.0,True,False,-1.0,True,True,0.0,True,False,-1.0,0.0,0.0,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5,0.2857142857142857,0.0,-0.2857142857142857,0.2857142857142857,0.0625,-0.2232142857142857
jacs3c07103_q1,0.0,1.0,1.0,0.2960819109658653,0.4692787260227565,0.17319681505689122,0.4723036992409546,0.4448953383756435,-0.02740836086531112,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
jef_sem,1.0,0.0,-1.0,0.511576141875023,0.2960819109658653,-0.2154942309091577,0.39969666103112766,0.23133008269506616,-0.1683665783360615,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.0,-0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
k3cro4_magnetometry,1.0,0.14285714285714285,-0.8571428571428572,0.4692787260227565,0.3631217289691162,-0.10615699705364029,0.3666495063604039,0.3513831610688128,-0.015266345291591099,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.0,-0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.2,0.2,0.0,0.2,0.4,0.2
kap95_nsp1_nanopore_recording_setup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14183939080668118,0.14183939080668118,False,False,0.0,False,False,0.0,False,True,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
keithley2410_iv_memristor,0.0,0.14285714285714285,0.14285714285714285,0.0,0.3079797896471021,0.3079797896471021,0.0,0.29447745979650064,0.29447745979650064,False,False,0.0,False,True,1.0,False,True,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5
kiss-leed-001,0.0,0.0,0.0,0.2960819109658653,0.2960819109658653,0.0,0.25427392310364916,0.25427392310364916,0.0,False,False,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.2,0.2,0.0
kr_cu_esa,1.0,1.0,0.0,0.4692787260227565,0.7039180890341348,0.23463936301137828,0.40301463303053875,0.6045219495458081,0.20150731651526932,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.2,0.2,0.0
lab_xas_xes_1,0.0,1.0,1.0,0.2960819109658653,1.0,0.7039180890341348,0.21398626473452756,0.8687949224876581,0.6548086577531306,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.058823529411764705,0.17647058823529413,0.11764705882352942,0.058823529411764705,0.23529411764705882,0.1764705882352941
lab_xas_xes_2,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0
lab_xes_3,1.0,1.0,0.0,0.7653606369886218,1.0,0.23463936301137822,0.5531464700081437,0.8687949224876581,0.31564845247951445,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.125,0.125,0.0,0.125,0.125,0.0
langmuir-trough-pressure-control,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
lb_trough_surface_pressure_isotherm,1.0,1.0,0.0,0.4692787260227565,0.5027986350243819,0.033519909001625436,0.382135764664834,0.40943117642660787,0.027295411761773858,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0
lcr_cv_hsl,0.0,0.0,0.0,0.033519909001625464,0.3296018199674907,0.2960819109658652,0.024225728948115435,0.23821199368264298,0.21398626473452753,False,False,0.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
lipid_imaging,1.0,0.42857142857142855,-0.5714285714285714,0.596170973579556,0.5977610919804944,0.0015901184009384783,0.48709935195084575,0.4320178252675665,-0.05508152668327926,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.3,0.2,-0.09999999999999998
liqair_qd_adsorption_geometry,0.0,1.0,1.0,0.3296018199674907,0.7039180890341348,0.37431626906664406,0.23821199368264298,0.5087403079104241,0.2705283142277811,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
live-multicolor-chromatin,1.0,0.0,-1.0,0.4692787260227565,0.04229741585226647,-0.42698131017049,0.3391602052736161,0.1617745439029886,-0.17738566137062753,True,False,-1.0,True,False,-1.0,True,True,0.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.09090909090909091,0.0,-0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
lsmo_resistive_switching_source_meter,0.42857142857142855,0.42857142857142855,0.0,0.20111945400975278,0.23463936301137825,0.033519909001625464,0.17272055701308803,0.20150731651526937,0.028786759502181347,True,True,0.0,True,True,0.0,True,True,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0
lt_tem_cryogenic_biasing_csO,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0
lugdunomycin_structural_determination,1.0,1.0,0.0,0.4692787260227565,0.7988805459902473,0.3296018199674908,0.3391602052736161,0.5773721989562591,0.238211993682643,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
mSLA-printing-equipment,1.0,0.0,-1.0,0.4692787260227565,0.0,-0.4692787260227565,0.3666495063604039,0.0,-0.3666495063604039,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.25,0.0,-0.25,0.25,0.0,-0.25,0.25,0.0,-0.25,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666
magnetic-cilia-array-setup,0.0,0.0,0.0,0.23463936301137825,0.0,-0.23463936301137825,0.18332475318020194,0.0,-0.18332475318020194,False,False,0.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.0,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,0.2,0.0,-0.2,0.2,0.0,-0.2
magnetic-soft-swimmer-collective,1.0,1.0,0.0,0.4692787260227565,0.5027986350243819,0.033519909001625436,0.3391602052736161,0.36338593422173154,0.02422572894811542,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.1,0.1,0.0,0.1,0.1,0.0
magnetic_actuation_observation_setup,1.0,0.42857142857142855,-0.5714285714285714,0.7462155048864012,0.23463936301137825,-0.511576141875023,0.539309774301071,0.16958010263680806,-0.3697296716642629,True,True,0.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.2,0.0,-0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.14285714285714285,0.07142857142857142,-0.07142857142857142,0.14285714285714285,0.07142857142857142,-0.07142857142857142
magneto_pl_setup,1.0,1.0,0.0,0.7039180890341348,0.4692787260227565,-0.23463936301137828,0.573203646997251,0.382135764664834,-0.191067882332417,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.5,0.25,-0.25,0.5,0.25,-0.25
magnetoelastic,0.0,1.0,1.0,0.0,0.7653606369886218,0.7653606369886218,0.020866907120386635,0.609377217513433,0.5885103103930464,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,0.2727272727272727
magnon-nonlocal-lockin,1.0,1.0,0.0,0.5027986350243819,0.4692787260227565,-0.033519909001625436,0.4318013925327201,0.40301463303053875,-0.028786759502181347,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.2,0.2,0.0
magnon_gate_litho,1.0,1.0,0.0,0.5874203951744313,0.5874203951744313,0.0,0.5874203951744313,0.5874203951744313,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
mapbbr3_pl_setup,1.0,0.0,-1.0,0.4692787260227565,0.1268922475567994,-0.3423864784659571,0.3391602052736161,0.22291347668428216,-0.11624672858933396,True,False,-1.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666
mas-dnp-fast-mas-probe,1.0,0.0,-1.0,0.7988805459902473,0.3296018199674907,-0.46927872602275655,0.6860753156363693,0.35744737760874656,-0.3286279380276227,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.2,0.4,0.2
mas_in_situ_irradiation_setup,0.42857142857142855,0.14285714285714285,-0.2857142857142857,0.20111945400975278,0.3631217289691162,0.16200227495936342,0.17739827284112755,0.28370858360369533,0.10631031076256778,True,False,-1.0,True,True,0.0,True,True,0.0,False,True,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
md-lammps-sim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
mechanowetting_traveling_wave_slug_transport,1.0,0.0,-1.0,0.5027986350243819,0.0,-0.5027986350243819,0.36338593422173154,0.0,-0.36338593422173154,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.25,0.0,-0.25,0.25,0.0,-0.25,0.25,0.0,-0.25,0.125,0.0,-0.125,0.125,0.0,-0.125
metavalent_bonding_probe,0.0,1.0,1.0,0.0,0.8659203639934981,0.8659203639934981,0.0,0.6820544043577793,0.6820544043577793,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714
metavalent_lattice_response,0.0,0.0,0.0,0.033519909001625464,0.23463936301137825,0.20111945400975278,0.024225728948115435,0.44685352999185624,0.4226278010437408,False,False,0.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.125,0.125,0.0,0.25,0.25
micro_pl_setup_for_mn_hoip_pl,0.0,1.0,1.0,0.10055972700487639,0.4692787260227565,0.3687189990178801,0.0785677513629437,0.3666495063604039,0.2880817549974602,False,True,1.0,True,True,0.0,True,True,0.0,False,True,1.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
microfluidic_particle_manipulation_broad,0.0,0.14285714285714285,0.14285714285714285,0.23463936301137825,0.16759954500812732,-0.06703981800325093,0.16958010263680806,0.12112864474057718,-0.048451457896230885,False,False,0.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
micropipette_aspiration_chmp,1.0,1.0,0.0,0.4692787260227565,0.7039180890341348,0.23463936301137828,0.4448953383756435,0.6673430075634652,0.22244766918782172,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
microscope_camera_clearance,0.14285714285714285,1.0,0.8571428571428572,0.06703981800325093,0.7039180890341348,0.6368782710308838,0.057573519004362674,0.6045219495458081,0.5469484305414454,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.2,0.2
mnte-paoflow-postproc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderate_pressure_plasma_diagnostics,1.0,0.0,-1.0,0.7653606369886218,0.3615316105681776,-0.40382902642044416,0.6843515475204854,0.39249357932109014,-0.2918579681993953,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.125,0.25,0.125,0.25,0.375,0.125
moke-interference-setup,1.0,1.0,0.0,0.4692787260227565,0.5027986350243819,0.033519909001625436,0.3391602052736161,0.36338593422173154,0.02422572894811542,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0
moke_pump_probe_fgt,1.0,1.0,0.0,0.5450960508766485,0.7988805459902473,0.2537844951135988,0.3939554006123783,0.5982391060766458,0.20428370546426744,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.2
mri_scanner_hn_t2,0.0,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2
multiferroics_domain_wall_imaging,0.0,1.0,1.0,0.0,0.7039180890341348,0.7039180890341348,0.0,0.5087403079104241,0.5087403079104241,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182
